corp_code,fy,기업명,군,업종코드,rcept_no,is_amend,doc_name,doc_type,kam_section_found,no_kam_stated,n_kam,has_gc,gc_text,opinion,opinion_basis,auditor,n_sections,sections
00173449,2025,(주)빌리언스,콘텐츠,901,20260323000776,0,연결감사보고서,연결,1,0,0,0,,적정,,2024년 12월 31일 까지 동현회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00200275,2019,(주)와이티엔,콘텐츠,591,20201224000488,1,연결감사보고서,연결,1,0,1,0,,적정,,강남파이낸스센터 27층) 삼정회계법인,8,강조사항|기타사항|감사의견근거|강조사항|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00200275,2020,(주)와이티엔,콘텐츠,591,20210318000622,0,연결감사보고서,연결,1,0,1,0,,적정,,2020년 12월 31일 까지 삼덕회계법인,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00200275,2021,(주)와이티엔,콘텐츠,591,20220323001131,0,연결감사보고서,연결,1,0,1,0,,적정,,2020년 12월 31일 까지 삼덕회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00200275,2022,(주)와이티엔,콘텐츠,591,20230322000905,0,감사보고서,별도,1,0,1,0,,적정,,2021년 12월 31일 까지 삼덕회계법인,4,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
00200275,2023,(주)와이티엔,콘텐츠,591,20240321000526,0,감사보고서,별도,1,0,1,0,,적정,,2023년 12월 31일 까지 신한회계법인,5,감사의견근거|핵심감사사항|기타사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
00200275,2024,(주)와이티엔,콘텐츠,591,20250320001540,0,감사보고서,별도,1,0,1,0,,적정,,2023년 12월 31일 까지 신한회계법인,4,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
00200275,2025,(주)와이티엔,콘텐츠,591,20260319001233,0,감사보고서,별도,1,0,1,0,,적정,,2024년 12월 31일 까지 신한회계법인,4,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
00203315,2019,(주)콘텐트리중앙,콘텐츠,591,20200330002955,0,연결감사보고서,연결,1,0,2,0,,적정,,,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00203315,2020,(주)콘텐트리중앙,콘텐츠,591,20210317000814,0,연결감사보고서,연결,1,0,1,0,,적정,,종료되는 보고기간의 재무제표는 삼일회계법인,6,감사의견근거|강조사항|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00203315,2021,(주)콘텐트리중앙,콘텐츠,591,20220323001342,0,연결감사보고서,연결,1,0,1,0,,적정,,020년 12월 31일 까지 대성삼경회계법인,5,감사의견근거|강조사항|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00203315,2022,(주)콘텐트리중앙,콘텐츠,591,20230321001329,0,연결감사보고서,연결,1,0,1,0,,적정,,021년 12월 31일 까지 대성삼경회계법인,5,감사의견근거|강조사항|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00203315,2023,(주)콘텐트리중앙,콘텐츠,591,20240320001970,0,연결감사보고서,연결,1,0,1,0,,적정,,2023년 12월 31일 까지 안진회계법인,6,감사의견근거|강조사항|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00203315,2024,(주)콘텐트리중앙,콘텐츠,591,20250320001749,0,연결감사보고서,연결,1,0,1,0,,적정,,2023년 12월 31일 까지 안진회계법인,5,감사의견근거|강조사항|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00203315,2025,(주)콘텐트리중앙,콘텐츠,591,20260318001520,0,연결감사보고서,연결,1,0,1,0,,적정,,2024년 12월 31일 까지 안진회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00204642,2019,(주)티비씨,콘텐츠,60210,20200330000512,0,연결감사보고서,연결,1,0,1,0,,적정,,,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00204642,2020,(주)티비씨,콘텐츠,60210,20210317000389,0,연결감사보고서,연결,1,0,1,0,,미상,,료되는 보고기간의 연결재무제표는 신한회계법인,5,감사의견근거|기타사항|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00204642,2021,(주)티비씨,콘텐츠,60210,20220316000640,0,연결감사보고서,연결,1,0,1,0,,미상,,별시 서초구 강남대로 221 동아송강회계법인,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00204642,2022,(주)티비씨,콘텐츠,60210,20230315001317,0,연결감사보고서,연결,1,0,1,0,,미상,,별시 서초구 강남대로 221 동아송강회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00204642,2023,(주)티비씨,콘텐츠,60210,20240321001617,0,연결감사보고서,연결,1,0,1,0,,적정,,별시 서초구 강남대로 221 동아송강회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00204642,2024,(주)티비씨,콘텐츠,60210,20250320000674,0,연결감사보고서,연결,1,0,1,0,,미상,,,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00204642,2025,(주)티비씨,콘텐츠,60210,20260319000683,0,연결감사보고서,연결,1,0,1,0,,미상,,,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00207755,2019,(주)지에스홈쇼핑,콘텐츠,602,20200330002214,0,연결감사보고서,연결,1,0,0,0,,적정,,강남파이낸스센터 27층) 삼정회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00207755,2020,(주)지에스홈쇼핑,콘텐츠,602,20210317000112,0,연결감사보고서,연결,1,0,1,0,,적정,,종료된 보고기간의 연결재무제표는 삼정회계법인,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00208134,2019,(주)케이엔엔,콘텐츠,60210,20200330000904,0,연결감사보고서,연결,1,0,1,0,,적정,,2018년 12월 31일 까지 안경회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00208134,2020,(주)케이엔엔,콘텐츠,60210,20210218001114,0,연결감사보고서,연결,1,0,1,0,,적정,,,5,감사의견근거|핵심감사사항|기타사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
00208134,2021,(주)케이엔엔,콘텐츠,60210,20220314000905,0,연결감사보고서,연결,1,0,1,0,,적정,,,4,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
00208134,2022,(주)케이엔엔,콘텐츠,60210,20230315001086,0,연결감사보고서,연결,1,0,1,0,,적정,,,4,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
00208134,2023,(주)케이엔엔,콘텐츠,60210,20240313001296,0,연결감사보고서,연결,1,0,1,0,,적정,,용 1 2023년 06월 14일 안경회계법인,5,감사의견근거|핵심감사사항|기타사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
00208134,2024,(주)케이엔엔,콘텐츠,60210,20250313000812,0,연결감사보고서,연결,1,0,1,0,,적정,,차 3 2024년 10월 24일 안경회계법인,4,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
00208134,2025,(주)케이엔엔,콘텐츠,60210,20260316000737,0,연결감사보고서,연결,1,0,1,0,,적정,,용 1 2025년 06월 24일 안경회계법인,4,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
00222532,2019,(주)엘지헬로비전,콘텐츠,60222,20200330004028,0,연결감사보고서,연결,1,0,2,0,,적정,,,6,감사의견근거|강조사항|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임|기타사항
00222532,2020,(주)엘지헬로비전,콘텐츠,60222,20210304000345,0,연결감사보고서,연결,1,0,1,0,,적정,,,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00222532,2021,(주)엘지헬로비전,콘텐츠,60222,20220303000727,0,연결감사보고서,연결,1,0,1,0,,적정,,2020년 12월 31일 까지 안진회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00222532,2022,(주)엘지헬로비전,콘텐츠,60222,20230302000630,0,연결감사보고서,연결,1,0,0,0,,적정,,2021년 12월 31일 까지 안진회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00222532,2023,(주)엘지헬로비전,콘텐츠,60222,20240306000614,0,연결감사보고서,연결,1,0,0,0,,적정,,2022년 12월 31일 까지 안진회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00222532,2024,(주)엘지헬로비전,콘텐츠,60222,20250306000713,0,연결감사보고서,연결,1,0,0,0,,적정,,2023년 12월 31일 까지 안진회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00222532,2025,(주)엘지헬로비전,콘텐츠,60222,20260316000756,0,연결감사보고서,연결,1,0,1,0,,적정,,2025년 12월 31일 까지 삼정회계법인,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00223762,2019,(주)케이티지니뮤직,콘텐츠,603,20200330004502,0,감사보고서,별도,1,0,0,0,,적정,,삼정회계법인,4,감사의견근거|강조사항|핵심감사사항|재무제표감사에 대한 감사인의 책임
00223762,2020,(주)케이티지니뮤직,콘텐츠,603,20210316000511,0,감사보고서,별도,1,0,1,0,,적정,,종료되는 보고기간의 재무제표는 삼정회계법인,5,감사의견근거|핵심감사사항|기타사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
